년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
202106,20평 미만,12899.0487,4125690,253,1055.4869057901922
202106,20~30평,9951.8151,3634478,126,1205.1849114439435
202106,30~40평,2392.4093,1002800,20,1383.224852035143
202106,40~50평,1293.195,472800,9,1206.5001797872712
202106,50평 이상,684.382,248000,4,1195.8233851854668
202107,20평 미만,11453.7747,3955048,220,1139.5071705051087
202107,20~30평,9343.9035,4155100,117,1467.4627151275695
202107,30~40평,1695.7494000000002,657400,14,1279.328183751679
202107,40~50평,1138.3051,402800,8,1167.7361368230713
202107,50평 이상,167.26,45000,1,887.8392921200526
202108,20평 미만,11121.8908,4233502,226,1256.13143045785
202108,20~30평,8339.9409,4333505,101,1714.7083740125784
202108,30~40평,2786.1164,1292630,24,1531.0483797446511
202108,40~50평,1129.3515,465750,8,1360.9358999390358
202109,20평 미만,9176.7375,3648610,178,1312.0581252324153
202109,20~30평,7771.9765,3982700,96,1691.064042718091
202109,30~40평,2600.6966,1221240,22,1549.6202056018374
202109,40~50평,1577.2455,675100,11,1412.4814431234704
202109,50평 이상,167.26,54000,1,1065.4071505440631
202110,20평 미만,8785.2088,3618823,179,1359.3434341594702
202110,20~30평,7121.5117,3131010,89,1450.8623218297878
202110,30~40평,2076.3096,1053500,18,1674.3890217528253
202111,20평 미만,5360.3774,1824550,109,1123.2446058742057
202111,20~30평,3237.3092,1616975,40,1648.2878743865429
202111,30~40평,539.7425000000001,283000,5,1730.2695266724406
202111,40~50평,294.02,93000,2,1043.8065437725325
202112,20평 미만,4906.0579,1841189,97,1238.453321148126
202112,20~30평,3316.8905,1459508,41,1452.0757920709168
202112,30~40평,892.5160000000001,385400,8,1424.9828574501744
202112,40~50평,291.65999999999997,106200,2,1201.6046081053282
202112,50평 이상,167.26,60000,1,1183.7857228267367
202201,20평 미만,4145.3009,1497550,94,1192.1728046328312
202201,20~30평,2282.8417,1008600,29,1457.998598851598
202201,30~40평,464.6965,195900,4,1391.1660621502422
202201,40~50평,312.54,112500,2,1187.8479554617006
202202,20평 미만,6094.5136,2447340,125,1325.1626840245299
202202,20~30평,3983.7491,1543450,51,1278.540608895274
202202,30~40평,586.689,319900,5,1799.3690012937006
202202,40~50평,266.4551,123000,2,1523.3335747748868
202203,20평 미만,6450.1215,2599550,143,1329.9772725211453
202203,20~30평,2829.4937,1169273,35,1363.7071890281995
202203,30~40평,425.6115,248800,4,1929.083213212049
202203,40~50평,164.83,59000,1,1181.217011466359
202204,20평 미만,7188.2776,2902060,150,1332.2799330955163
202204,20~30평,5435.5724,2368850,68,1438.1567247637065
202204,30~40평,1299.1424,624400,11,1586.0616973166298
202204,40~50평,132.09,53000,1,1324.0972064501475
202205,20평 미만,8708.2278,3749659,183,1420.9406304231038
202205,20~30평,5178.3777,2577082,63,1642.2847255811407
202205,30~40평,572.1476,298500,5,1721.6711212281584
202206,20평 미만,6636.4005,2782574,129,1383.6558236652534
202206,20~30평,4756.3322,2199485,58,1526.0289220336629
202206,30~40평,604.1682,304400,5,1662.6495734134965
202207,20평 미만,3232.4515,1199200,66,1224.259667933146
202207,20~30평,2969.4753,1267500,37,1408.5821828523037
202207,30~40평,806.5819,386500,7,1581.3025310882874
202207,40~50평,132.98,60000,1,1488.9457061212213
202208,20평 미만,4459.0945,1605150,92,1187.908217688591
202208,20~30평,2810.8264,1207400,35,1417.5261766432818
202208,30~40평,345.5502,163300,3,1559.5129159236485
202209,20평 미만,3939.853,1512300,81,1266.6944680423355
202209,20~30평,3203.0242,1203550,40,1239.989070329222
202209,30~40평,467.8393,182600,4,1288.0063731285506
202209,50평 이상,167.26,47500,1,937.1636972378333
202210,20평 미만,2614.0996,1117110,57,1410.2228545538203
202210,20~30평,3157.9407,1334728,39,1394.7704591159675
202210,30~40평,316.6153,120000,3,1250.7291972308349
202211,20평 미만,2123.4284,804830,45,1250.7786935504867
202211,20~30평,3738.9301,1673805,46,1477.3093778886105
202211,30~40평,480.695,164800,4,1131.3618822746232
202211,40~50평,146.295,58000,1,1308.3153901363683
202212,20평 미만,2605.1031,1014334,52,1284.9020063735675
202212,20~30평,2970.8531,1372365,36,1524.412129297137
202212,30~40평,253.97899999999998,87200,2,1133.007059638789
202212,40~50평,141.2,43500,1,1016.643059490085
202212,50평 이상,334.52,95500,2,942.0961377496114
202301,20평 미만,3218.275,1281300,63,1313.837381827221
202301,20~30평,4723.1224,1997800,58,1395.8435631479715
202301,30~40평,627.777,224500,5,1180.1165063390342
202301,40~50평,156.27,50000,1,1055.8648492992895
202302,20평 미만,4039.0555,1549240,78,1265.764236218096
202302,20~30평,6422.182,2880500,80,1480.1277821151753
202302,30~40평,1449.859,555700,12,1264.8195445212257
202303,20평 미만,5839.3949,2171720,110,1227.297711959847
202303,20~30평,6755.3658,3073360,84,1501.3380918617318
202303,30~40평,1309.0332,463750,11,1169.0879956291406
202303,40~50평,293.30499999999995,100800,2,1134.1095446719287
202303,50평 이상,351.41999999999996,68000,2,638.5521598087759
202304,20평 미만,4860.7639,1953420,91,1326.1878446719043
202304,20~30평,8415.7123,3752700,104,1471.5224996462869
202304,30~40평,1195.7766,463450,10,1278.988901438613
202304,40~50평,697.1451,212500,5,1005.8881572860514
202305,20평 미만,6180.0054,2556160,114,1364.9386131604351
202305,20~30평,8670.154,3888800,106,1480.1397991315953
202305,30~40평,844.8393,285200,7,1114.0106763499284
202305,40~50평,546.4551,180900,4,1092.4410807036113
202305,50평 이상,334.52,95500,2,942.0961377496114
202306,20평 미만,4650.8726,1911350,84,1356.1874388904998
202306,20~30평,7622.1152,3617150,93,1566.0475716766914
202306,30~40평,1066.5387,439300,9,1359.2474422165833
202306,40~50평,302.565,116500,2,1270.6360616726984
202307,20평 미만,4782.4336,1967753,85,1357.7992802660135
