년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
201707,30~40평,10990.642,4987450,98,1497.5089717233989
201707,40~50평,4028.7729,1621000,28,1327.774022705524
201707,50평 이상,1112.1515,592500,6,1758.078822894183
201708,20평 미만,6634.8896,2460780,128,1223.919988058279
201708,20~30평,22629.4761,10180481,267,1484.5941263306577
201708,30~40평,13757.6916,6283749,125,1507.2566170911984
201708,40~50평,4860.6726,1938850,34,1316.3209141055909
201708,50평 이상,1572.5554,964000,8,2022.949398157928
201709,20평 미만,7853.2607,2958160,156,1243.0413777044228
201709,20~30평,19755.4468,8978085,234,1499.7221171429035
201709,30~40평,11460.3326,5163130,102,1486.7220345769022
201709,40~50평,4817.279,1889850,34,1294.6115431553785
201709,50평 이상,525.446,294000,3,1846.431412552384
201710,20평 미만,5580.1589,2152950,110,1273.2137430710081
201710,20~30평,14837.2689,6014690,174,1337.7446438272746
201710,30~40평,9233.0176,4138050,84,1478.9926318346886
201710,40~50평,5309.9179,2145000,38,1333.0714586001413
201710,50평 이상,1347.7419,732000,7,1792.331306164778
201711,20평 미만,5313.316,1961070,107,1217.983458917181
201711,20~30평,13197.4579,5668270,157,1417.3404561495136
201711,30~40평,11008.2372,5050390,99,1513.983274270289
201711,40~50평,5329.2168,2504950,37,1551.1350560930455
201711,50평 이상,1301.396,854200,7,2166.0278654613967
201712,20평 미만,3725.6398,1409550,74,1248.5144162353001
201712,20~30평,8931.635,3915270,105,1446.5874389179583
201712,30~40평,6320.5246,3004000,57,1568.41411549921
201712,40~50평,3044.7632,1527800,21,1655.8726143300735
201712,50평 이상,704.2459,351500,4,1647.0809414722896
201801,20평 미만,5049.5591,1808330,98,1181.7841680474637
201801,20~30평,13475.6954,5932370,159,1452.7503345022178
201801,30~40평,7493.4211,3431450,67,1511.1635725369817
201801,40~50평,3223.5701,1604550,22,1642.5934090901264
201801,50평 이상,1184.8905,780000,6,2172.3526351169157
201802,20평 미만,4650.539,1737500,92,1232.921603280824
201802,20~30평,11011.2898,4599300,131,1378.3753107651385
201802,30~40평,8880.0756,4223050,81,1569.3633283932852
201802,40~50평,3695.1244,1437700,26,1283.9648916826723
201802,50평 이상,349.863,166000,2,1565.7557386748526
201803,20평 미만,6959.8901,2810344,136,1332.5117303217187
201803,20~30평,14262.3882,6323785,168,1463.1834589946163
201803,30~40평,11118.8942,5009260,100,1486.7088131839585
201803,40~50평,4652.7577,2027182,32,1437.7926020089117
201803,50평 이상,769.4487,496800,4,2130.66836034683
201804,20평 미만,4699.7337,1811530,93,1271.997389979777
201804,20~30평,11650.0242,4917550,137,1392.9511837408888
201804,30~40평,6101.2502,2720450,55,1471.4172842805233
201804,40~50평,2473.7201,1084500,17,1446.7481587751176
201804,50평 이상,1194.3973,868650,6,2399.992866695194
201805,20평 미만,3675.6891,1428050,69,1282.0902072484857
201805,20~30평,8519.337,3844340,100,1489.1208083445931
201805,30~40평,6642.5034,2927600,59,1454.433579966252
201805,40~50평,2543.4288,1020200,18,1323.669842851508
