년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
201911,40~50평,2410.6980000000003,796450,17,1090.258920860265
201911,50평 이상,340.59,113300,2,1097.7715141372325
201912,20평 미만,23702.2913,9480080,454,1319.8835337915198
201912,20~30평,22651.5855,9011255,272,1312.8061830373858
201912,30~40평,8137.7129,3266350,71,1324.5681105314
201912,40~50평,2074.7816000000003,672600,15,1069.789707022657
201912,50평 이상,171.67,41500,1,797.7514999708744
202001,20평 미만,21012.7985,8670612,395,1361.6948546858237
202001,20~30평,22638.0997,9281565,272,1352.9918547005957
202001,30~40평,6257.968,2379850,55,1254.9608754790693
202001,40~50평,2366.6566000000003,747800,17,1042.7114774488193
202001,50평 이상,168.92,68500,1,1338.2074354724132
202002,20평 미만,39630.1687,16732740,728,1393.3335085702017
202002,20~30평,43521.1833,16906280,524,1281.92111908869
202002,30~40평,12446.006,4638350,108,1229.836704240702
202002,40~50평,4314.0352,1445000,31,1105.345640202472
202002,50평 이상,1187.9399999999998,432500,7,1201.4495681600083
202003,20평 미만,34160.9326,13876520,641,1340.4937311342605
202003,20~30평,30475.9909,11743620,367,1271.6221804620632
202003,30~40평,7876.9425,2965680,67,1242.4546707050356
202003,40~50평,2626.131,753350,19,946.6606959058782
202003,50평 이상,168.92,74500,1,1455.4226852948143
202004,20평 미만,21698.413,9012415,402,1370.6518306200549
202004,20~30평,21336.6203,7987330,259,1235.3497709288101
202004,30~40평,4976.9943,1799600,42,1193.226200801556
202004,40~50평,3123.387,1083100,22,1144.3442647356858
202005,20평 미만,28829.9612,11948849,542,1367.7160862776325
202005,20~30평,21228.1415,8308020,256,1291.5151333431613
202005,30~40평,6603.9635,2587900,58,1293.1734101801137
202005,40~50평,3273.8298,1207100,23,1216.7492641187393
202006,20평 미만,36874.6124,15954285,708,1427.7883094440338
202006,20~30평,31480.2691,12729170,381,1334.367913646583
202006,30~40평,9008.3109,3826400,77,1401.7189393407812
202006,40~50평,4316.5158,1576000,30,1204.8606424653883
202006,50평 이상,337.84,141800,2,1385.0935354013734
202007,20평 미만,20151.6054,8471600,385,1387.2979072922894
202007,20~30평,15271.3372,6541450,184,1413.5491029560922
202007,30~40평,3983.8589,1758400,34,1456.5576105117577
202007,40~50평,1284.8368,432400,9,1110.5846283356766
202008,20평 미만,11655.1986,4941990,221,1399.25260475613
202008,20~30평,9646.3551,4150900,117,1420.0151101632157
202008,30~40평,3107.4874,1337850,27,1420.73142436555
202008,40~50평,1112.786,402700,8,1194.2188345288312
202009,20평 미만,9980.702,4048520,193,1338.5948202841844
202009,20~30평,8443.1664,3559050,102,1391.0498080435793
202009,30~40평,2983.844,1273000,26,1407.8819133976172
202009,40~50평,1417.34,612050,10,1425.0391578590882
202010,20평 미만,15282.7346,6422440,297,1386.7970984721542
202010,20~30평,12994.2292,5612900,156,1425.445843297885
202010,30~40평,2522.0033000000003,1157350,22,1514.373514102856
202010,40~50평,673.9100000000001,264400,5,1294.7129438649074
202011,20평 미만,16657.3982,6837980,328,1354.6733847066225
202011,20~30평,16282.6406,7499050,195,1519.831187577769
202011,30~40평,4492.262,1988100,38,1460.4513271932938
202011,40~50평,1516.493,513000,11,1116.3256276158215
202011,50평 이상,171.67,53000,1,1018.8151686375022
202012,20평 미만,25867.8631,11638930,492,1484.794814767672
202012,20~30평,18665.031899999998,8887668,224,1571.3503495271284
202012,30~40평,5398.1308,2597300,47,1587.788498937447
202012,40~50평,1813.412,783800,13,1426.338857358394
202101,20평 미만,25973.9331,11873075,492,1508.4795725449837
202101,20~30평,21450.8241,10496570,256,1614.7948833350413
202101,30~40평,6177.8102,2953900,53,1577.8843448443915
202101,40~50평,2621.1366,1143200,18,1439.2840113712502
202101,50평 이상,506.76,239000,3,1556.3580393085483
202102,20평 미만,27569.2252,12385000,523,1482.4682124182436
202102,20~30평,17764.991,8517750,214,1582.2453836312102
202102,30~40평,6493.3943,2902950,55,1475.3046800192003
202102,40~50평,1611.4966,713200,12,1460.4808970741856
202103,20평 미만,35929.2421,16434755,683,1509.4860990680345
202103,20~30평,27651.1302,12885100,334,1537.7610134720642
202103,30~40평,5457.0232000000005,2468050,45,1492.4922804066507
202103,40~50평,1969.113,882300,14,1478.6302258935875
202104,20평 미만,29804.4902,13841445,580,1532.546545620834
202104,20~30평,19497.3735,8726100,236,1476.9235456252607
202104,30~40평,3648.4284000000002,1722200,31,1557.7282536228472
202104,40~50평,2056.723,962900,15,1544.9674068895033
202104,50평 이상,168.92,100000,1,1953.587497040019
202105,20평 미만,25628.2522,12083675,493,1555.9440881419139
202105,20~30평,17798.3092,8525400,217,1580.7018343068228
202105,30~40평,3441.2769,1754600,29,1682.5673051767499
202105,40~50평,2253.4618,917100,16,1343.0136690136037
202106,20평 미만,13872.9117,6668860,266,1586.3460011786854
202106,20~30평,10940.1086,5676400,132,1712.2426005899065
202106,30~40평,2218.3085,1389300,19,2066.750409151838
202106,40~50평,1222.679,523250,9,1412.247204703769
202107,20평 미만,14657.2367,7612680,285,1713.954991256981
202107,20~30평,10716.9114,6003000,129,1848.4710063013113
202107,30~40평,2540.8582,1472000,22,1911.7949990282807
202107,40~50평,997.5918,505300,7,1671.5153432496136
202107,50평 이상,171.67,54000,1,1038.0380963476437
202108,20평 미만,14890.8393,8505780,285,1884.9893840436514
202108,20~30평,9938.3759,6067630,120,2014.7335139537236
202108,30~40평,3042.3613,1833850,26,1989.1473770718815
202108,40~50평,967.178,480200,7,1638.4367717214411
202109,20평 미만,10235.293,5683450,205,1832.4228725059456
202109,20~30평,8785.0769,5155750,106,1936.6905029596267
202109,30~40평,1221.941,675600,10,1824.539810023561
202109,40~50평,834.63,452000,6,1787.1392113870816
202110,20평 미만,7874.6876999999995,4341570,164,1819.3967235043492
202110,20~30평,5422.5559,3248450,66,1976.906314603414
202110,30~40평,1415.8476,952500,12,2220.0482594313116
202110,40~50평,731.0766,366700,5,1655.2437870395522
202110,50평 이상,168.92,103000,1,2012.1951219512193
