년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
201711,30~40평,1235.4348,416200,11,1111.7219621788215
201711,50평 이상,468.06,106500,2,750.8652736828611
201712,20평 미만,8925.6115,2885440,181,1066.8122850742493
201712,20~30평,6468.8426,2133650,79,1088.455143428594
201712,30~40평,1506.1752999999999,482900,14,1058.024255211196
201801,20평 미만,12229.9343,3717795,241,1003.1716605378656
201801,20~30평,8434.1924,2696650,102,1055.103390811905
201801,30~40평,1184.3387,369300,10,1029.0046251127317
201801,40~50평,136.77,36000,1,868.6115376178985
201802,20평 미만,10966.3085,3478455,209,1046.742529630641
201802,20~30평,7054.027,2354550,85,1101.5006038394806
201802,30~40평,672.1656,218100,6,1070.762919137784
201802,40~50평,564.1725,154600,4,904.2978876141605
201803,20평 미만,13839.5054,4453650,276,1061.9631681346068
201803,20~30평,10521.3933,3479290,126,1091.2677316225788
201803,30~40평,2178.3416,742350,19,1124.5963443015548
201803,40~50평,427.5245,121500,3,937.840989229857
201804,20평 미만,10175.4511,3078299,202,998.3229834400166
201804,20~30평,7444.3479,2322350,91,1029.472977747319
201804,30~40평,1140.3115,330950,10,957.7514565099096
201805,20평 미만,8175.9077,2591395,162,1045.9515706127652
201805,20~30평,6397.298,2098500,78,1082.496078813274
201805,30~40평,1234.5069,382750,11,1023.1413044349933
201805,40~50평,136.77,32500,1,784.1631936828251
201806,20평 미만,9131.3054,2726700,181,985.4133232692009
201806,20~30평,6132.9568,1978100,74,1064.36914735809
201806,30~40평,2331.2011,718550,20,1017.1644994505192
201806,40~50평,412.182,111050,3,889.0854040205538
201806,50평 이상,234.03,48000,1,676.836303038072
201807,20평 미만,7757.183,2429050,155,1033.3474149056428
201807,20~30평,7296.0026,2413550,88,1091.6546274257082
201807,30~40평,1121.1831,342250,10,1007.3510740573952
201807,40~50평,149.01,36700,1,812.764244010469
201807,50평 이상,234.03,52000,1,733.2393282912446
201808,20평 미만,9674.8352,3174330,191,1082.7356521793777
201808,20~30평,8608.9509,2864650,106,1098.0832751642247
201808,30~40평,1473.3718,461600,13,1033.87345950289
201808,40~50평,133.2525,45000,1,1114.4256205324477
201809,20평 미만,10788.0178,3551990,214,1086.535748949172
201809,20~30평,9041.2322,3036530,109,1108.3167402779457
201809,30~40평,1233.1558,412470,11,1103.7948327372744
201809,40~50평,431.5553,124000,3,948.1982957919878
201809,50평 이상,234.03,55000,1,775.5415972311242
201810,20평 미만,9291.6047,2971530,187,1055.3665719334788
201810,20~30평,10619.9846,3477100,127,1080.45636902336
201810,30~40평,2415.1461,793100,21,1083.6735715491498
201810,40~50평,558.9515,159750,4,943.1498081676136
201811,20평 미만,7446.1118,2368495,150,1049.6798476756687
201811,20~30평,5183.1915,1675075,63,1066.4756453625143
201811,30~40평,953.6181,283400,8,980.7070566299024
201811,40~50평,285.78,75000,2,866.0508083140878
201812,20평 미만,10491.1982,3322640,202,1045.1343870331225
201812,20~30평,9604.039499999999,3361150,115,1154.9093483007853
201812,30~40평,2503.834,862000,22,1136.0976805970363
201812,40~50평,301.52369999999996,88500,2,968.5805792380501
201812,50평 이상,203.855,48700,1,788.3544676363101
201901,20평 미만,10293.8542,3198519,206,1025.3800466690113
201901,20~30평,8759.434299999999,2980750,105,1122.9577919204212
201901,30~40평,735.7831,268750,7,1205.348424012457
201901,40~50평,145.8937,51800,1,1171.6749935055454
201901,50평 이상,234.03,52800,1,744.5199333418792
201902,20평 미만,7724.4896,2368222,153,1011.7344969951153
201902,20~30평,8657.6408,2801291,107,1067.7574311006297
201902,30~40평,1633.5179,492400,14,994.736574358934
201902,40~50평,149.01,36000,1,797.2619287296155
201903,20평 미만,9003.8018,2914085,174,1068.0466666869545
201903,20~30평,8778.9279,2835800,105,1065.9775437955243
201903,30~40평,1563.6233,520400,15,1098.2952223850846
201903,40~50평,557.6745,156200,4,924.3026173870242
201904,20평 미만,9276.2902,2933729,184,1043.6613658335095
201904,20~30평,6850.5856,2341000,82,1127.6846172099506
201904,30~40평,1327.9373,417950,12,1038.6296099973997
201904,40~50평,693.8378,208800,5,993.0851273885625
201905,20평 미만,8273.2195,2522990,167,1006.3636048819931
201905,20~30평,6841.9389,2430850,83,1172.446161423628
201905,30~40평,1676.562,532650,15,1048.4223070784142
201905,40~50평,838.065,240700,6,947.7904458484722
201906,20평 미만,8178.9383,2631375,163,1061.6949512872593
