년월,Date,Scaled_Volatility_Diff,Scaled_Volume_Diff,Scaled_Momentum_2m,평당 거래가,검색량_평균,normalized_DT,fear_greed_index
201605,2016-05-01,56.045312724811204,85.625,41.69798560873257,1823.5288613744544,20.487054285714287,66.46153846153847,51.99152681189956
201606,2016-06-01,53.10105645829763,93.5326819407008,46.401662124447554,1918.9373098942,23.845336964285718,66.61538461538463,54.800445741920456
201607,2016-07-01,55.058830433412744,89.8879716981132,44.877507724036896,1913.778132256146,21.374371312500003,68.30769230769232,54.10855674365173
201608,2016-08-01,55.45576235355436,81.16745283018865,18.88069743255203,1915.947489332899,23.104018875,69.61538461538463,44.555594984457244
201609,2016-09-01,43.27965954118876,64.38443396226414,30.12194555120334,1968.05080566684,24.396310803571428,67.23076923076924,44.46783155908081
201610,2016-10-01,42.723917654648744,56.27036878216123,29.7546216803128,1969.99196698358,26.48479537815126,68.23076923076921,43.81881500712572
201611,2016-11-01,54.46333918226173,39.72877358490566,9.895527558804899,1897.3796793323952,23.201996651583716,56.76923076923077,32.910055931522884
201612,2016-12-01,51.667936784820014,21.50943396226414,17.007493120007457,1931.2476217160015,21.996848397435897,48.3076923076923,30.47624427192659
201701,2017-01-01,50.78508373537429,0.0,20.76941396004547,1917.3540236295585,23.59480657894737,52.15384615384615,30.195112878241346
201702,2017-02-01,39.741932912785636,0.49528301886792453,21.257703057155037,1955.1994549636615,25.81475013368984,56.230769230769226,30.39975288920674
201703,2017-03-01,39.37717312195,16.92216981132075,23.695782503077172,1951.9522700593532,23.67493076923077,57.53846153846154,33.266796742735856
201704,2017-04-01,40.3500706179373,33.04245283018869,24.916080641192696,1992.8080290929383,21.80673236111111,60.92307692307693,36.39647274036909
201705,2017-05-01,48.39733446165462,58.70283018867924,43.391730093431995,2084.2911401109677,24.79266171052632,66.3076923076923,48.87044844749495
201706,2017-06-01,52.96538343117898,76.91037735849055,39.431834851622064,2074.1404988964714,31.5220919138756,65.69230769230771,51.18700300693468
201707,2017-07-01,52.765208194636436,100.0,32.51407450118947,2134.7128339310816,29.10006084090909,72.38461538461539,52.93674007203608
201708,2017-08-01,58.1942768541863,80.76650943396226,14.231351899246594,2040.7448147256607,35.15907583333333,58.76923076923077,42.31724051806257
201709,2017-09-01,69.91968242025385,55.96698113207547,22.049983540118475,2160.8769609684387,28.666826825396825,59.46153846153845,42.61873582227676
201710,2017-10-01,70.3520962470653,30.813679245283016,37.89998154461707,2244.839946774278,27.565062777777776,61.30769230769231,45.37239797074926
201711,2017-11-01,44.60988007199993,34.35141509433962,30.853005103492514,2274.752065984081,29.103279375,61.6923076923077,40.45728251134175
201712,2017-12-01,42.80526763699702,38.67924528301886,21.894168053046695,2266.3787123949696,28.33687660326087,57.53846153846154,36.48366980867284
201801,2018-01-01,31.410752660679947,47.2877358490566,19.634495205762512,2275.228189967892,35.48212919642857,66.76923076923077,38.724011457505924
201802,2018-02-01,32.752084856688654,57.24056603773584,27.37991676713741,2311.6397401977074,36.00333674242424,66.38461538461539,42.82870658781863
201803,2018-03-01,50.35768438401972,67.05188679245283,6.437411463543323,2199.693752186738,36.22168649456522,58.6923076923077,37.035620306560936
201804,2018-04-01,50.87164217208745,51.108490566037744,7.6545769208613095,2212.670336516675,32.36280760869565,52.53846153846153,33.41565504048684
201805,2018-05-01,56.64491895471721,38.24292452830189,25.48633122014464,2275.30776857562,30.144439642857144,53.692307692307686,38.7259392319335
201806,2018-06-01,33.10075226656791,26.23820754716981,25.178920093178935,2282.4579117516555,29.60659875,51.0,33.42098182182984
201807,2018-07-01,42.37972286331604,41.41509433962264,32.59778879409033,2409.615714447268,29.701154433333333,55.30769230769232,40.16567447022203
201808,2018-08-01,46.701629386635,67.24056603773585,55.61948487733418,2472.661557701774,36.39499023076923,67.3076923076923,55.995765746651784
201809,2018-09-01,40.85972130663569,67.77122641509433,40.17844851446263,2537.3285660941965,47.30641759615385,66.3076923076923,51.31421116162433
201810,2018-10-01,53.94663798950984,55.40094339622641,18.940550466729793,2459.47914861287,42.27940324074074,57.76923076923077,41.08185851499126
201811,2018-11-01,53.57898222578942,12.346698113207546,14.704591337169665,2363.360992338776,34.58048925925927,51.15384615384615,31.362851937734433
201812,2018-12-01,26.182373893632427,5.7429245283018915,15.49814350561301,2245.802203003527,32.10134660714286,41.46153846153847,24.595599136162388
201901,2019-01-01,69.77029175068719,8.478773584905662,20.08021314529302,2382.241021076398,35.064515517241375,39.84615384615385,32.03042355692633
201902,2019-02-01,64.64918700504609,15.919811320754715,22.446087853636865,2394.348413030697,33.27597240740741,41.92307692307693,33.39942063137835
201903,2019-03-01,54.02465860593932,24.39858490566037,18.801651459652287,2348.399818794611,34.36739214285714,41.15384615384615,31.82705380971837
201904,2019-04-01,36.27224780588543,28.87971698113207,20.004446224812952,2407.5774676629903,33.739914642857144,40.07692307692308,30.225769742721063
201905,2019-05-01,46.70515848859378,36.344339622641506,26.85680976231184,2528.5613535231146,31.119004741379317,45.07692307692307,35.71815216115122
201906,2019-06-01,25.963962078436296,44.97641509433962,31.04735702558226,2606.1807160820044,29.96956120689655,54.76923076923078,37.92186397889296
201907,2019-07-01,37.23031180770276,57.24056603773584,42.591220607469516,2838.9137129327887,33.94349733333334,61.07692307692307,47.07654231252492
201908,2019-08-01,76.37397409861461,71.0495283018868,24.328662470758378,2655.993406881805,34.46540133333333,60.15384615384616,47.151241403289646
201909,2019-09-01,76.66149260834399,72.15801886792451,6.962310667483086,2638.764847835008,40.24567068965517,63.46153846153846,42.94148288698553
