년월,Date,Scaled_Volatility_Diff,Scaled_Volume_Diff,Scaled_Momentum_2m,평당 거래가,검색량_평균,normalized_DT,fear_greed_index
201605,2016-05-01,38.54788629647491,80.6570646351625,80.68233976134962,3112.372306599967,20.487054285714287,66.46153846153847,62.827880541168796
201606,2016-06-01,44.85094696521367,95.88994507456597,32.60265684508668,2984.4141861473668,23.845336964285718,66.61538461538463,49.234188099241806
201607,2016-07-01,36.175887640275526,93.22104511367695,11.80003078280888,2935.5293962618907,21.374371312500003,68.30769230769232,40.587706142025255
201608,2016-08-01,33.29002568781991,84.7438796968615,38.15833121057804,2957.805523855065,23.104018875,69.61538461538463,48.97910308188365
201609,2016-09-01,32.313963270810305,69.62980597547912,55.49961712326802,3025.4718975209644,24.396310803571428,67.23076923076924,52.634976077158
201610,2016-10-01,30.576417501552022,71.37461990455681,49.80432024194585,3005.5012777457328,26.48479537815126,68.23076923076921,51.20580337485964
201611,2016-11-01,52.57321493691597,54.088798952505655,9.357149346136987,2734.2074687728887,23.201996651583716,56.76923076923077,34.280361197370894
201612,2016-12-01,69.17462311256413,29.27032496131414,41.835981062507784,2978.3402500488787,21.996848397435897,48.3076923076923,42.32466221765097
201701,2017-01-01,69.29615017160471,0.1785501725985002,54.21181959894476,2944.208294687616,23.59480657894737,52.15384615384615,44.23615692795971
201702,2017-02-01,45.855678223768045,4.642304487561005,47.302106875440614,3055.950240794196,25.81475013368984,56.230769230769226,40.79789007306613
201703,2017-03-01,37.70257321407457,20.092846089751227,48.48490753265493,3005.263852541555,23.67493076923077,57.53846153846154,42.13000004940745
201704,2017-04-01,43.76615397877574,43.99476252827046,60.55862017578784,3193.414982213439,21.80673236111111,60.92307692307693,50.667410709842414
201705,2017-05-01,43.23214500499299,81.7283656707535,100.0,3300.808592124145,24.79266171052632,66.3076923076923,70.91588616797034
201706,2017-06-01,60.3994852160435,89.15605285085111,18.48909730068949,3056.0654275867773,31.5220919138756,65.69230769230771,46.31701702376141
201707,2017-07-01,66.16866536048013,100.0,55.41224803402402,3363.297123833791,29.10006084090909,72.38461538461539,62.626532954258636
201708,2017-08-01,71.56758972779781,53.86263540054757,48.99345687049743,3087.668671295994,35.15907583333333,58.76923076923077,52.792657113024966
201709,2017-09-01,78.4606939024666,51.35102963932866,63.03257796733431,3613.797198729637,28.666826825396825,59.46153846153845,57.453276370485554
201710,2017-10-01,79.3758750442244,28.663254374479237,87.77014020160652,3519.796142555122,27.565062777777776,61.30769230769231,63.68612274148998
201711,2017-11-01,63.83647020755673,46.37543149625045,47.282363016798335,3664.493597114984,29.103279375,61.6923076923077,50.11388359818224
201712,2017-12-01,28.36416201170639,50.57731222473516,46.133340481263396,3548.536897025319,28.33687660326087,57.53846153846154,44.6495003231019
201801,2018-01-01,27.195253249534694,64.75419592905608,37.949518872710726,3633.0409870205626,35.48212919642857,66.76923076923077,46.790639824544584
201802,2018-02-01,21.39701679774568,51.24389953576956,43.98510650708323,3564.343170719797,36.00333674242424,66.38461538461539,46.47155617668602
201803,2018-03-01,17.348492735092748,33.65075586239734,39.78977182271873,3598.014332800506,36.22168649456522,58.6923076923077,40.40765610989952
201804,2018-04-01,16.103408580395424,2.535412450898711,39.036266691342476,3499.9803456269847,32.36280760869565,52.53846153846153,33.981582496801366
201805,2018-05-01,16.772634276526073,3.7257469348887096,39.72149090405288,3516.351265273623,30.144439642857144,53.692307692307686,34.40956233735084
201806,2018-06-01,32.73308930769035,0.0,47.998640639349695,3716.540182848336,29.60659875,51.0,38.08215019973368
201807,2018-07-01,55.75469798916137,17.985954053088925,82.23754834540603,4405.571889489342,29.701154433333333,55.30769230769232,56.28281966809647
201808,2018-08-01,79.04524312467444,47.01821211760506,84.10945640324108,4071.999096325424,36.39499023076923,67.3076923076923,67.48241325795777
201809,2018-09-01,88.70419862159793,64.88513272229497,17.971911187003357,4149.95541357967,47.30641759615385,66.3076923076923,49.161721049783935
201810,2018-10-01,54.96867222938937,59.076300440423765,9.584344871417573,3435.76700585605,42.27940324074074,57.76923076923077,38.394360467141595
201811,2018-11-01,70.27410169090335,26.330198785858833,31.549707123564875,3617.8876793408535,34.58048925925927,51.15384615384615,41.093469980193404
201812,2018-12-01,81.8296750223825,13.59361980716582,50.55013622053836,3961.273200811868,32.10134660714286,41.46153846153847,44.801046137338005
201901,2019-01-01,12.262727126637676,18.759671467682427,48.629142014390716,4112.340117702097,35.064515517241375,39.84615384615385,36.11921531845143
201902,2019-02-01,17.406328234516053,21.83073443637663,44.979875029162805,4213.375661929095,33.27597240740741,41.92307692307693,36.119754185948906
201903,2019-03-01,22.77329019899696,28.341864063801935,52.83538079664402,4712.575560240568,34.36739214285714,41.15384615384615,40.325347921565374
201904,2019-04-01,46.214185568023275,36.98369241756935,48.99290604970224,4404.218146933111,33.739914642857144,40.07692307692308,42.6274698312542
201905,2019-05-01,46.761673908055016,50.06546839661945,38.85799096486628,4624.321196270575,31.119004741379317,45.07692307692307,41.640771106225166
201906,2019-06-01,25.283924673673887,69.88453755505299,54.18832472333243,4563.549738230931,29.96956120689655,54.76923076923078,49.04971330509938
201907,2019-07-01,19.98654797648916,87.7752648494227,35.224376990924654,4550.153818953581,33.94349733333334,61.07692307692307,46.159513919293374
201908,2019-08-01,9.848921626756194,92.44137602666352,45.12493573010586,4607.610306649287,34.46540133333333,60.15384615384616,48.788286450676054
201909,2019-09-01,6.817797579711038,86.47780026187361,47.94001183592066,4644.048485420089,40.24567068965517,63.46153846153846,50.3431890916032
