년월,Date,Scaled_Volatility_Diff,Scaled_Volume_Diff,Scaled_Momentum_2m,평당 거래가,검색량_평균,normalized_DT,fear_greed_index
201605,2016-05-01,43.87322385856179,73.5018050541516,42.32768999718205,1651.2998434338087,20.487054285714287,66.46153846153847,49.17501287134465
201606,2016-06-01,52.79569832288752,73.98315282791816,28.25255126184282,1647.3177118941,23.845336964285718,66.61538461538463,45.96639603398471
201607,2016-07-01,50.26088168864399,75.84837545126354,26.168586834227924,1678.6486167049911,21.374371312500003,68.30769230769232,45.2057413082663
201608,2016-08-01,48.84148005238641,73.95106297633373,31.507428706470726,1699.8510849004588,23.104018875,69.61538461538463,47.246116910950924
201609,2016-09-01,49.364843132083614,67.18652226233453,22.344901979186037,1695.6572748736442,24.396310803571428,67.23076923076924,42.856775295245406
201610,2016-10-01,48.096374287176616,63.93611202275462,16.87426980699626,1693.6002845866308,26.48479537815126,68.23076923076921,40.940466835605086
201611,2016-11-01,52.83728757262512,55.88447653429601,26.498092871833528,1735.407979606333,23.201996651583716,56.76923076923077,40.53716020855212
201612,2016-12-01,68.25699072018497,37.13598074608904,9.169049677305091,1612.7361261494873,21.996848397435897,48.3076923076923,31.75973915687949
201701,2017-01-01,78.27583230634929,11.889290012033692,17.015499455214165,1711.298147996676,23.59480657894737,52.15384615384615,33.80374762442648
201702,2017-02-01,77.08993606275139,10.806257521058962,28.07251140387031,1700.9198415996211,25.81475013368984,56.230769230769226,38.74230801707668
201703,2017-03-01,61.232973669821014,21.877256317689522,12.364063794633088,1667.851793126259,23.67493076923077,57.53846153846154,32.6520560765604
201704,2017-04-01,50.54851854589234,37.64139590854392,22.027397791692906,1722.0831952599208,21.80673236111111,60.92307692307693,37.23510761883295
201705,2017-05-01,51.5843418311459,52.25030084235859,38.69132535783865,1769.2157412937515,24.79266171052632,66.3076923076923,46.81711654293361
201706,2017-06-01,36.97713176984837,63.97111913357399,35.95539468707941,1802.4690150012025,31.5220919138756,65.69230769230771,46.354310213563856
201707,2017-07-01,35.36895994469819,75.30685920577615,36.24680278033014,1851.2444970452243,29.10006084090909,72.38461538461539,48.98202133921505
201708,2017-08-01,57.247116055663525,64.01925391095067,11.826467252263944,1762.0800357426208,35.15907583333333,58.76923076923077,39.26372885142685
201709,2017-09-01,63.69695539176031,54.2719614921781,20.116914098084024,1860.62142436334,28.666826825396825,59.46153846153845,40.95244318401585
201710,2017-10-01,62.75350015759695,41.347773766546325,31.9129400713831,1881.5446515746264,27.565062777777776,61.30769230769231,43.64387075909174
201711,2017-11-01,42.41830587247931,40.890493381468104,27.515728408283106,1945.50585708438,29.103279375,61.6923076923077,39.83267367896944
201712,2017-12-01,45.95132862950857,41.46811070998796,25.136148692566547,1938.2449151674252,28.33687660326087,57.53846153846154,38.360228834939875
201801,2018-01-01,51.86225930492435,51.09506618531889,31.08666219208936,2028.172011901942,35.48212919642857,66.76923076923077,45.764624525283665
201802,2018-02-01,58.410120549903446,63.89891696750901,25.559220473652783,1971.837768424791,36.00333674242424,66.38461538461539,46.23101121297252
201803,2018-03-01,59.03066565317605,85.70397111913356,5.644412308277263,1974.2814476637836,36.22168649456522,58.6923076923077,40.17370380169745
201804,2018-04-01,43.31486290359262,77.3766546329723,11.932308502373354,1940.3010938785992,32.36280760869565,52.53846153846153,37.251784193821024
201805,2018-05-01,52.519306893554344,68.78459687123946,24.528560556771446,2018.0357521423211,30.144439642857144,53.692307692307686,41.69272703497472
201806,2018-06-01,53.39768032830885,50.18050541516246,27.97318168911675,1999.8427098532304,29.60659875,51.0,39.928876621624774
201807,2018-07-01,49.63517918323112,60.21660649819493,18.262027575146476,2016.8236414162,29.701154433333333,55.30769230769232,38.4052791034026
201808,2018-08-01,44.384087510391666,78.1468110709988,28.586429099240142,2043.5733033917893,36.39499023076923,67.3076923076923,47.60778411894631
201809,2018-09-01,43.91481988514384,73.95908543922984,23.737426451555184,2040.865266205661,47.30641759615385,66.3076923076923,46.71522313993718
201810,2018-10-01,61.594633057644046,56.678700361010826,2.867418296041977,1906.3687498112813,42.27940324074074,57.76923076923077,36.57198125936535
201811,2018-11-01,72.10223027434408,16.26955475330925,17.175705511303953,2009.9585602419115,34.58048925925927,51.15384615384615,35.03350498476348
201812,2018-12-01,72.10460761825544,0.0,20.810223303183665,1960.024715925072,32.10134660714286,41.46153846153847,31.477240714852257
201901,2019-01-01,60.021933836698985,2.0216606498194944,16.294967101283557,1966.695858685825,35.064515517241375,39.84615384615385,28.679903585388722
201902,2019-02-01,56.7329884311553,11.841155234657032,24.228169210355535,2063.142272718317,33.27597240740741,41.92307692307693,32.523792273731324
201903,2019-03-01,52.58865955055618,23.08062575210589,22.561042790368504,2040.161466188542,34.36739214285714,41.15384615384615,32.798595999351846
201904,2019-04-01,52.95363436211103,27.509025270758116,17.581665265559902,2048.049158390412,33.739914642857144,40.07692307692308,31.291633262713948
201905,2019-05-01,57.999109032760956,31.046931407942235,27.13303258806164,2188.7246938904823,31.119004741379317,45.07692307692307,36.56439794134714
201906,2019-06-01,66.28497166693799,39.47051744885679,21.429127078326786,2086.850632545126,29.96956120689655,54.76923076923078,38.9073724902309
201907,2019-07-01,66.94361362355707,50.348977135980746,17.368679446016444,2172.2319059520883,33.94349733333334,61.07692307692307,41.10136702027875
201908,2019-08-01,67.42205059859516,70.32490974729241,48.70409194226723,2354.645717471101,34.46540133333333,60.15384615384616,54.47307396149102
201909,2019-09-01,46.933332639337664,78.7725631768953,42.79532409444637,2385.165321180778,40.24567068965517,63.46153846153846,52.59383562891824
