년월,Date,Scaled_Volatility_Diff,Scaled_Volume_Diff,Scaled_Momentum_2m,평당 거래가,검색량_평균,normalized_DT,fear_greed_index
201605,2016-05-01,49.20301474586638,77.5529411764706,85.2920529682062,2227.937580615702,20.487054285714287,66.46153846153847,65.38515578740605
201606,2016-06-01,44.29262566690913,88.58263305322129,60.53156844702892,2333.4393989764867,23.845336964285718,66.61538461538463,58.02610299496544
201607,2016-07-01,41.64599768031651,91.80392156862746,25.44567795669133,2164.857043840906,21.374371312500003,68.30769230769232,45.87030596475804
201608,2016-08-01,46.54094386181244,83.23137254901961,32.84683318509052,2311.916001850925,23.104018875,69.61538461538463,48.58738015123184
201609,2016-09-01,46.48715596057876,65.54980392156862,42.560734660270185,2226.5693407124418,24.396310803571428,67.23076923076924,49.368016044591
201610,2016-10-01,41.161091811259396,61.555793226381475,28.624347935652576,2264.100862277079,26.48479537815126,68.23076923076921,43.888544021598506
201611,2016-11-01,41.58684454880188,46.72941176470588,17.630077333285456,2038.377846919026,23.201996651583716,56.76923076923077,34.88266629588363
201612,2016-12-01,44.80306372092472,25.207843137254894,23.614892248183956,2053.9899542001003,21.996848397435897,48.3076923076923,32.3930259806753
201701,2017-01-01,42.68740491781791,2.0549019607843118,32.69677789898694,2005.791111668207,23.59480657894737,52.15384615384615,33.61434314977435
201702,2017-02-01,32.58863069102716,0.0,34.19791742474231,2055.6796434251064,25.81475013368984,56.230769230769226,33.972754762783985
201703,2017-03-01,37.91849820209451,11.9843137254902,46.45768792803403,2177.684765709865,23.67493076923077,57.53846153846154,40.433897265759995
201704,2017-04-01,42.173041114730665,27.247058823529414,66.43708124177617,2440.612468733896,21.80673236111111,60.92307692307693,50.43227001184007
201705,2017-05-01,35.55191400129319,53.380392156862754,83.59441758004377,2634.9511931685065,24.79266171052632,66.3076923076923,60.67040675628684
201706,2017-06-01,53.94897008754484,68.76862745098039,42.48475241453639,2501.28734398932,31.5220919138756,65.69230769230771,51.36075374756166
201707,2017-07-01,48.59459424425618,87.37254901960785,35.27589029888779,2638.2189010041807,29.10006084090909,72.38461538461539,51.80361748488394
201708,2017-08-01,54.476817639664844,64.70588235294117,14.243006239858435,2249.8029473043457,35.15907583333333,58.76923076923077,39.849058750333896
201709,2017-09-01,60.684559032943156,52.75294117647059,25.170127470371632,2409.597320654322,28.666826825396825,59.46153846153845,42.154640780000925
201710,2017-10-01,64.91774771029819,35.05882352941177,63.19617679838366,2685.6920207181897,27.565062777777776,61.30769230769231,54.07741577798777
201711,2017-11-01,28.97474976621733,55.59215686274509,88.22787154238758,2998.427702145057,29.103279375,61.6923076923077,61.239187197782876
201712,2017-12-01,54.55867235641637,61.20784313725489,44.519568173608235,2772.657794196469,28.33687660326087,57.53846153846154,48.687810172576306
201801,2018-01-01,52.85244536324589,67.23137254901961,0.0,2589.6214094918687,35.48212919642857,66.76923076923077,37.02510431080517
201802,2018-02-01,18.38357098718138,49.850980392156856,1.4110046480864469,2379.557284472605,36.00333674242424,66.38461538461539,31.019824906765017
201803,2018-03-01,17.602023623077795,44.8156862745098,6.880993597120833,2198.4349962468136,36.22168649456522,58.6923076923077,30.31689139345245
201804,2018-04-01,36.07378205547304,26.776470588235295,26.259666434772832,2244.2896870554355,32.36280760869565,52.53846153846153,35.03620135855376
201805,2018-05-01,39.4121567616829,26.854901960784304,42.41103516993495,2353.671630144449,30.144439642857144,53.692307692307686,41.07198751929112
201806,2018-06-01,27.01772686809589,27.764705882352942,51.8950172532328,2541.834469585469,29.60659875,51.0,42.202049944937585
201807,2018-07-01,36.26266759730341,44.015686274509804,81.04116091017116,3012.0770663970425,29.701154433333333,55.30769230769232,56.681296794459634
201808,2018-08-01,43.04004934763288,69.1921568627451,100.0,3107.410737470823,36.39499023076923,67.3076923076923,71.31519738783571
201809,2018-09-01,62.79895821555225,69.91372549019607,12.798152406176325,2773.707599708459,47.30641759615385,66.3076923076923,44.741324521726405
201810,2018-10-01,39.19263642104958,55.1843137254902,15.278670342527858,2602.5164826674877,42.27940324074074,57.76923076923077,37.92887156662103
201811,2018-11-01,33.37961712865823,16.97254901960784,30.04710986914881,2561.052486583281,34.58048925925927,51.15384615384615,34.78604415008577
201812,2018-12-01,29.924270511000366,6.227450980392153,33.56484646795293,2564.801000296292,32.10134660714286,41.46153846153847,31.44724805666364
201901,2019-01-01,41.54348889278387,10.69803921568627,38.23001229472239,2865.652659451533,35.064515517241375,39.84615384615385,35.131911105836274
201902,2019-02-01,43.82984522331343,14.713725490196081,37.71798501498929,2796.2911343811643,33.27597240740741,41.92307692307693,35.99140618631528
201903,2019-03-01,44.24161555295883,22.745098039215684,34.36241009337904,2880.1920030249407,34.36739214285714,41.15384615384615,35.843753091594586
201904,2019-04-01,30.145460156361754,28.611764705882354,37.416244087898306,2927.642925607186,33.739914642857144,40.07692307692308,35.520556504204265
201905,2019-05-01,47.24191209466378,40.32941176470588,54.91327683946206,3466.410579535072,31.119004741379317,45.07692307692307,46.10314385667059
201906,2019-06-01,44.1428727174285,55.79607843137254,78.82498525321799,3775.627745062523,29.96956120689655,54.76923076923078,58.2688556055686
201907,2019-07-01,65.96323464110772,71.24705882352941,31.329163513801255,3386.694610576307,33.94349733333334,61.07692307692307,48.477249282140846
201908,2019-08-01,51.055967477202316,81.31764705882352,3.710391047677265,3131.528101929041,34.46540133333333,60.15384615384616,38.05361042215182
201909,2019-09-01,53.80843358532016,79.43529411764706,37.75626619094391,3436.4795634396955,40.24567068965517,63.46153846153846,51.772394348534164
