년월,Date,Scaled_Volatility_Diff,Scaled_Volume_Diff,Scaled_Momentum_2m,평당 거래가,검색량_평균,normalized_DT,fear_greed_index
201605,2016-05-01,44.36993205225775,71.95490789111905,36.7189960253811,1653.085640596431,20.487054285714287,66.46153846153847,47.08069636004724
201606,2016-06-01,45.728491162037585,74.05239797321181,40.5400935090929,1702.4746380972358,23.845336964285718,66.61538461538463,49.39229056857771
201607,2016-07-01,48.19856835473361,77.46769315369811,74.75921435069931,1786.0744648588322,21.374371312500003,68.30769230769232,62.1570864850968
201608,2016-08-01,51.274636223267265,77.4356154339657,40.896999519907915,1714.6561723079617,23.104018875,69.61538461538463,51.272180274218044
201609,2016-09-01,51.26866752954341,68.3585372559802,26.991193826334392,1739.0268794625931,24.396310803571428,67.23076923076924,44.86745736563551
201610,2016-10-01,44.96611018974958,61.99165146099431,39.90703003556551,1727.670243317307,26.48479537815126,68.23076923076921,48.367592333205906
201611,2016-11-01,39.93679961190909,53.47814132526807,41.20254415961707,1759.713567277468,23.201996651583716,56.76923076923077,43.770365263058366
201612,2016-12-01,41.95192711026407,40.47291723948308,37.42319638648756,1731.520730410871,21.996848397435897,48.3076923076923,38.7776746155275
201701,2017-01-01,45.65226080015975,20.73137200989827,41.556928569498794,1797.7790555909169,23.59480657894737,52.15384615384615,39.420561625885476
201702,2017-02-01,49.576329422013835,17.706901292273848,37.05947499394587,1731.0402642204358,25.81475013368984,56.230769230769226,39.311124914912796
201703,2017-03-01,49.483097510715,32.63678856200165,21.433659634264508,1713.4204145020128,23.67493076923077,57.53846153846154,35.70262163108216
201704,2017-04-01,42.17611541156284,46.60434423975804,32.883900116009436,1713.3362501894662,21.80673236111111,60.92307692307693,41.10870158195431
201705,2017-05-01,43.41044393880108,66.56585097607918,51.47982464775208,1770.142076106339,24.79266171052632,66.3076923076923,52.06079782457529
201706,2017-06-01,43.31522748464883,78.38878196315645,50.60564973903527,1756.879423762772,31.5220919138756,65.69230769230771,54.07636929979627
201707,2017-07-01,44.961841668414934,93.89606818806708,52.06948047871752,1817.8626734819852,29.10006084090909,72.38461538461539,58.042719871901596
201708,2017-08-01,47.285650651641305,74.20951333516635,44.4584030337752,1788.82227102028,35.15907583333333,58.76923076923077,50.71350562747997
201709,2017-09-01,49.85909220081081,54.522958482265594,49.32499249600624,1895.8527569006903,28.666826825396825,59.46153846153845,49.476912348180875
201710,2017-10-01,51.15293745899084,32.44432224360736,51.34319948494386,1877.67888525828,27.565062777777776,61.30769230769231,47.881459776144865
201711,2017-11-01,50.52094825466783,34.56145174594445,31.087827828623237,1855.773014197224,29.103279375,61.6923076923077,41.304608569421596
201712,2017-12-01,43.55724599497593,30.9595820731372,41.81881845155503,1909.9891665929256,28.33687660326087,57.53846153846154,42.58633684166292
201801,2018-01-01,43.69390741646385,43.19494088534507,57.25831102607627,1956.6167321105563,35.48212919642857,66.76923076923077,52.916141968624785
201802,2018-02-01,43.24202117154575,54.2480065988452,46.28766017924222,1949.1577860503717,36.00333674242424,66.38461538461539,50.38358889155113
201803,2018-03-01,42.51293746324079,69.42535056365135,44.702411396663386,1988.916178895732,36.22168649456522,58.6923076923077,49.74445988945541
201804,2018-04-01,42.73491338020724,51.965905966455864,40.08231285787155,1966.3311518820296,32.36280760869565,52.53846153846153,43.85544844450766
201805,2018-05-01,43.38670845307179,40.96783062963979,38.14460506435936,1999.454990806423,30.144439642857144,53.692307692307686,41.83967202737021
201806,2018-06-01,45.79039571525004,36.87104756667582,54.72578825003998,2071.407623942551,29.60659875,51.0,46.67769611025473
201807,2018-07-01,47.214825292709335,49.876271652460815,42.772193286980105,2030.618670563456,29.701154433333333,55.30769230769232,45.38875101051239
201808,2018-08-01,47.54707657451182,62.02914489964255,31.306766876124374,2041.794576815224,36.39499023076923,67.3076923076923,46.94056770245129
201809,2018-09-01,52.96344888743331,48.061589221886166,60.13727943313678,2169.412251319899,47.30641759615385,66.3076923076923,57.34906328160896
201810,2018-10-01,47.67704559162516,37.33846576849051,59.70982828256517,2280.722872578214,42.27940324074074,57.76923076923077,52.30959699733107
201811,2018-11-01,53.54722051462901,8.99092658784713,40.31111637858291,2228.731202767255,34.58048925925927,51.15384615384615,39.901694047663966
201812,2018-12-01,51.99484440802963,0.0,32.94870250763356,2161.944786501644,32.10134660714286,41.46153846153847,33.2119880351315
201901,2019-01-01,37.849454047849726,2.0621391256530104,33.1831244232674,2137.59837253284,35.064515517241375,39.84615384615385,31.8242584839561
201902,2019-02-01,44.817060610148665,8.743469892768765,37.76215528148099,2188.005844382282,33.27597240740741,41.92307692307693,35.38398575326337
201903,2019-03-01,41.29200074270668,20.3464393731097,38.40098309505402,2180.4280954522324,34.36739214285714,41.15384615384615,36.58871945763607
201904,2019-04-01,39.77497095538985,23.673357162496565,38.106050065223215,2213.7106155503247,33.739914642857144,40.07692307692308,36.348376503223264
201905,2019-05-01,40.985383676056,38.768215562276595,35.83630726841992,2167.1209494883037,31.119004741379317,45.07692307692307,38.44898892917621
201906,2019-06-01,55.446914896226815,53.560626890294195,55.97492534776342,2397.475722925868,29.96956120689655,54.76923076923078,51.4049084683745
201907,2019-07-01,55.779481350167615,69.89276876546603,70.18441597571375,2442.2473298071727,33.94349733333334,61.07692307692307,60.634332225184785
201908,2019-08-01,51.2394862200926,78.086334891394,44.616610373471346,2464.4167188508422,34.46540133333333,60.15384615384616,51.989813008112336
201909,2019-09-01,39.96192155895514,78.85620016497113,32.28221869284821,2398.455208784704,40.24567068965517,63.46153846153846,48.05327697682054
