년월,Date,Scaled_Volatility_Diff,Scaled_Volume_Diff,Scaled_Momentum_2m,평당 거래가,검색량_평균,normalized_DT,fear_greed_index
201605,2016-05-01,44.51043635627504,66.38088545326775,40.123001803617136,2212.588362829525,20.487054285714287,66.46153846153847,47.59290861570061
201606,2016-06-01,45.52674112390446,71.54502559983938,22.528790067546527,2210.282024977478,23.845336964285718,66.61538461538463,42.74969406259828
201607,2016-07-01,28.02680074342773,72.07308503162334,32.973100497771284,2217.690473481803,21.374371312500003,68.30769230769232,44.33614966989941
201608,2016-08-01,18.1504087277396,76.81892714921527,33.555609052129235,2218.5410043466723,23.104018875,69.61538461538463,44.485079137960746
201609,2016-09-01,31.85322621945276,77.61911454673226,17.887956039525356,2140.645621791836,24.396310803571428,67.23076923076924,40.41196613783502
201610,2016-10-01,37.60527488116491,81.44253497732062,24.85123228404276,2178.8645332395117,26.48479537815126,68.23076923076921,44.60931914614065
201611,2016-11-01,38.597883271466245,61.72874209416725,29.777562435146955,2122.7756493417714,23.201996651583716,56.76923076923077,40.63558221305087
201612,2016-12-01,44.9536834918136,32.28390723822909,35.44951424108696,2226.397096948234,21.996848397435897,48.3076923076923,37.43847916217423
201701,2017-01-01,49.97501040314668,0.8713984539704879,43.15380648985864,2349.078021141639,23.59480657894737,52.15384615384615,38.03731590389381
201702,2017-02-01,61.047304828726645,0.0,31.858655319925578,2214.6220706175623,25.81475013368984,56.230769230769226,36.71134729331057
201703,2017-03-01,57.07424322154523,15.755446240337317,21.64891053730609,2239.2669558925627,23.67493076923077,57.53846153846154,34.616684870792454
201704,2017-04-01,66.83917474819522,43.33099086437105,67.74510721922591,2446.301499594387,21.80673236111111,60.92307692307693,55.983837313235746
201705,2017-05-01,63.02874984366142,84.03373155305691,54.135272016901084,2318.991219491106,24.79266171052632,66.3076923076923,57.625977714007206
201706,2017-06-01,64.22821747168605,93.731553056922,0.0,2299.980280548924,31.5220919138756,65.69230769230771,40.89636202623427
201707,2017-07-01,56.067290675093396,100.0,65.95642781725144,2492.578879379763,29.10006084090909,72.38461538461539,65.05432404271488
201708,2017-08-01,48.24730348802162,52.45256500351372,48.98396199917809,2414.764426694353,35.15907583333333,58.76923076923077,49.698039328461945
201709,2017-09-01,46.87198057611665,37.2733661278988,32.36574752624351,2493.611769860574,28.666826825396825,59.46153846153845,41.0115886113813
201710,2017-10-01,26.964974907919537,11.946591707659879,35.509512653664444,2458.33437778454,27.565062777777776,61.30769230769231,36.753957749319724
201711,2017-11-01,32.63928265192588,20.618411806043575,43.701803563095716,2625.5985290122817,29.103279375,61.6923076923077,41.7414118836566
201712,2017-12-01,34.97339068438444,25.551651440618407,49.358943961585936,2631.679202512081,28.33687660326087,57.53846153846154,43.47640752728495
201801,2018-01-01,28.3835306019534,39.8313422347154,40.441319538180984,2690.3711191772595,35.48212919642857,66.76923076923077,44.69594801471892
201802,2018-02-01,24.642981049073605,40.95572733661279,29.775672060427354,2611.823118866504,36.00333674242424,66.38461538461539,40.61797812687786
201803,2018-03-01,24.356408227960454,37.526352775825714,25.18164831045937,2610.493932280855,36.22168649456522,58.6923076923077,36.65525193139576
201804,2018-04-01,43.15848758970265,12.916373858046395,40.703768720032926,2766.1289114467663,32.36280760869565,52.53846153846153,39.244713258899885
201805,2018-05-01,54.42965845120806,11.047083626141957,31.86947411293863,2593.3429300962634,30.144439642857144,53.692307692307686,37.283651568702766
201806,2018-06-01,54.86086310606587,9.64160224877021,25.8842854138014,2611.1885093619007,29.60659875,51.0,34.313297876685
201807,2018-07-01,60.51113338983908,24.98945888966971,42.84317325056935,2795.34350946105,29.701154433333333,55.30769230769232,43.96478091456095
201808,2018-08-01,34.7184651591246,50.66760365425158,71.25309958187978,2959.5048090399764,36.39499023076923,67.3076923076923,57.89801506686841
201809,2018-09-01,41.00249248479989,58.411806043569925,48.84289499998719,2937.006444038445,47.30641759615385,66.3076923076923,53.19468628238789
201810,2018-10-01,46.77775003973269,53.43640196767393,24.816071822303208,2808.079021410668,42.27940324074074,57.76923076923077,41.996612317150756
201811,2018-11-01,33.28494784348074,18.355586788475062,30.631538461122254,2861.1823749430973,34.58048925925927,51.15384615384615,35.15164021773769
201812,2018-12-01,40.58576119861556,7.111735769501057,29.97943911902818,2652.713535076216,32.10134660714286,41.46153846153847,31.635577419130485
201901,2019-01-01,86.86990895258401,13.970484891075197,37.28648978371473,3130.139513694733,35.064515517241375,39.84615384615385,40.87653644388222
201902,2019-02-01,99.99999999999999,19.564300773014757,36.990699279276136,2866.6978321335414,33.27597240740741,41.92307692307693,43.36444743625383
201903,2019-03-01,93.18430442711221,24.216444132115253,26.40553569390266,2740.4244663127065,34.36739214285714,41.15384615384615,39.36060142265947
201904,2019-04-01,52.33063484365339,27.49121574139143,35.61940415218341,2998.2050566542525,33.739914642857144,40.07692307692308,37.524740742054135
201905,2019-05-01,36.95045770440905,35.19325368938862,48.7699505596658,3174.413523181236,31.119004741379317,45.07692307692307,42.0245281005454
201906,2019-06-01,9.417713826673683,46.81658468025299,44.253606997364614,3238.9989613704543,29.96956120689655,54.76923076923078,40.70579163578562
201907,2019-07-01,11.729400236083148,62.15038650737878,32.472509830401826,3177.655972426177,33.94349733333334,61.07692307692307,40.961107152804146
201908,2019-08-01,9.222519595102789,76.93605059732958,40.24126795577765,3341.4978864534537,34.46540133333333,60.15384615384616,45.062536797037765
201909,2019-09-01,12.36740723976414,81.78496134926212,40.59220914468993,3292.906010617222,40.24567068965517,63.46153846153846,47.87855449310264
